"","sample_size_n","number_covariates_J","coefficient_k","binary_covariates_1","number_unwanted_inS3","collider_bias_1","binary_treatment_1","meth","DS","bias","ese","rmse","pr.NAs","ase","typeI","confounders","total","total.lo","total.up"
"661",400,40,2.4,1,2,0,0,"SignifReg",FALSE,0.0605507329629008,0.163807991654263,0.174564075152987,0,0.145094395409287,0.082,0.243,0.069425,0.05,0.1
"662",400,40,2.4,1,2,0,0,"SignifReg.DS",TRUE,0.0217422706946046,0.473697012992752,0.473959067423649,0,0.449126502554831,0.06,1,0.1653,0.15,0.175
"663",400,40,2.4,1,2,0,0,"glmnet",FALSE,0.0847565943317592,0.204163642781202,0.220963323932672,0,0.152107132192495,0.151,0.409,0.186475,0.05,0.3
"664",400,40,2.4,1,2,0,0,"glmnet.DS",TRUE,0.0236957361813157,0.481139288128502,0.481482094661261,0,0.452685867909104,0.058,1,0.423725,0.3,0.525
"665",400,40,2.4,1,2,0,0,"lslx",FALSE,0.153769017651696,0.152967247339017,0.216842086711241,0,0.143194533501351,0.211,0.017,0.005375,0,0
"666",400,40,2.4,1,2,0,0,"lslx.DS",TRUE,0.148125606267168,0.222965791443706,0.267591527597531,0,0.175476870605048,0.203,0.102,0.073325,0,0
"667",400,40,2.4,1,2,0,0,"none",FALSE,0.157914817088333,0.149456437065552,0.217375202840137,0,0.143082447630491,0.215,NA,NA,NA,NA
"668",400,40,2.4,1,2,0,0,"post_lslx",FALSE,0.153616448130023,0.153273361410373,0.216949864555848,0,0.143659354065915,0.213,NA,NA,NA,NA
"669",400,40,2.4,1,2,0,0,"post_lslx.DS",TRUE,0.152966538315736,0.154150250880723,0.217111260396698,0,0.14358785621585,0.219,NA,NA,NA,NA
"670",400,40,2.4,1,2,0,0,"regsem",FALSE,0.142295570682113,0.159237419590994,0.213492924187076,0,0.143184224601162,0.201,0.031,0.011225,0,0
"671",400,40,2.4,1,2,0,0,"regsem.DS",TRUE,0.0212000924596483,0.47923054314135,0.479459795484848,0,0.456047096411804,0.061,0.992,0.15175,0.125,0.175
"672",400,40,2.4,1,2,0,0,"rlassoEffect.ds",TRUE,0.0166781696057536,0.47645911922355,0.476512791371216,0,0.454865364713371,0.055,NA,NA,NA,NA
"673",400,40,2.4,1,2,0,0,"stability",TRUE,0.0231876840872974,0.486367236832699,0.486676694190859,0,0.450224409616186,0.063,1,0.669875,0.45,0.925
"674",400,40,2.4,1,2,0,0,"target",FALSE,0.000442512549658664,0.157340211046582,0.15726214384755,0,0.149424638098535,0.063,NA,NA,NA,NA
"675",400,40,2.4,1,2,0,0,"unwanted.only",FALSE,0.691678797151841,0.320689554815016,0.762337528399529,0,0.297346740128631,0.642,NA,NA,NA,NA
"676",400,40,2.4,1,2,1,0,"SignifReg",FALSE,-0.103675411069281,0.264941238832899,0.284380479348814,0,0.251907375774191,0.06,0.027,0.058325,0.05,0.075
"677",400,40,2.4,1,2,1,0,"SignifReg.DS",TRUE,-0.455563992848095,0.311290447946275,0.551673266362717,0,0.301141680410427,0.328,1,0.147925,0.125,0.175
"678",400,40,2.4,1,2,1,0,"glmnet",FALSE,-0.197518314455352,0.40000853722096,0.445937560164072,0,0.257593082958011,0.244,0.188,0.182525,0.025,0.3
"679",400,40,2.4,1,2,1,0,"glmnet.DS",TRUE,-0.45814813529102,0.322228975454659,0.560024459269928,0,0.303320372671005,0.327,1,0.391675,0.275,0.5
"680",400,40,2.4,1,2,1,0,"lslx",FALSE,0.159449687514563,0.266703018991793,0.310618049519807,0,0.240270660663956,0.13,0,0.00615,0,0
"681",400,40,2.4,1,2,1,0,"lslx.DS",TRUE,0.0883490480307111,0.348971417370713,0.359812205712251,0,0.250291746555294,0.157,0.166,0.09145,0,0
"682",400,40,2.4,1,2,1,0,"none",FALSE,0.20166476325381,0.237699015771756,0.311629584627291,0,0.238284885957328,0.139,NA,NA,NA,NA
"683",400,40,2.4,1,2,1,0,"post_lslx",FALSE,0.158887128087835,0.267816835265707,0.311286445041359,0,0.241788924565018,0.117,NA,NA,NA,NA
"684",400,40,2.4,1,2,1,0,"post_lslx.DS",TRUE,0.152677451101323,0.267736767834749,0.308093651262963,0,0.242317829038347,0.115,NA,NA,NA,NA
"685",400,40,2.4,1,2,1,0,"regsem",FALSE,0.0454314729823203,0.307384436627273,0.310571610785868,0,0.245203568001991,0.124,0.001,0.017575,0,0.025
"686",400,40,2.4,1,2,1,0,"regsem.DS",TRUE,-0.457065891484555,0.312657497693972,0.553684192759702,0,0.303661358195974,0.326,1,0.131125,0.1,0.15
"687",400,40,2.4,1,2,1,0,"rlassoEffect.ds",TRUE,-0.459337737034496,0.311462188035154,0.55488993732545,0,0.303384077854708,0.328,NA,NA,NA,NA
"688",400,40,2.4,1,2,1,0,"stability",TRUE,-0.465275777284632,0.323597865442344,0.566650167094427,0,0.301059557176645,0.348,0.999,0.6669,0.45,0.925
"689",400,40,2.4,1,2,1,0,"target",FALSE,-0.00365514271596515,0.269885761216839,0.269775547171643,0,0.270632441269019,0.054,NA,NA,NA,NA
"690",400,40,2.4,1,2,1,0,"unwanted.only",FALSE,-0.0906308070601598,0.269043918403999,0.283771366752397,0,0.258788597374813,0.072,NA,NA,NA,NA
"691",400,40,2.4,1,4,0,0,"SignifReg",FALSE,0.0517481793713625,0.148082950903202,0.156794470106897,0,0.144661027456001,0.063,0.224,0.0683,0.05,0.1
"692",400,40,2.4,1,4,0,0,"SignifReg.DS",TRUE,-0.00546296426672055,0.587026382164409,0.58675822734944,0,0.543332499042032,0.065,1,0.208375,0.175,0.225
"693",400,40,2.4,1,4,0,0,"glmnet",FALSE,0.0693462870885393,0.179963215415607,0.192777798713409,0,0.15088804706805,0.12,0.425,0.18355,0.05,0.275
"694",400,40,2.4,1,4,0,0,"glmnet.DS",TRUE,-0.0066426998211296,0.600341783523654,0.600078305097119,0,0.548063294400585,0.08,1,0.5021,0.4,0.6
"695",400,40,2.4,1,4,0,0,"lslx",FALSE,0.118655857854841,0.150548013279973,0.191627900373386,0,0.14438147222592,0.141,0.014,0.006,0,0
"696",400,40,2.4,1,4,0,0,"lslx.DS",TRUE,0.105768652681599,0.246090632941147,0.267744368590329,0,0.181884018553808,0.14,0.088,0.057875,0,0
"697",400,40,2.4,1,4,0,0,"none",FALSE,0.120828037209885,0.149906082171046,0.192480586590944,0,0.1442659628039,0.143,NA,NA,NA,NA
"698",400,40,2.4,1,4,0,0,"post_lslx",FALSE,0.118577713931998,0.150629955270118,0.191643857930777,0,0.145066467107787,0.131,NA,NA,NA,NA
"699",400,40,2.4,1,4,0,0,"post_lslx.DS",TRUE,0.11888649736372,0.150567093320405,0.191785761715458,0,0.144977116970556,0.132,NA,NA,NA,NA
"700",400,40,2.4,1,4,0,0,"regsem",FALSE,0.107023895958842,0.15691582011037,0.189873816869304,0,0.143867892172204,0.143,0.04,0.0121,0,0
"701",400,40,2.4,1,4,0,0,"regsem.DS",TRUE,-0.00618626103392879,0.600194992766199,0.599926716472817,0,0.554643810070393,0.071,0.998,0.2201,0.175,0.25
"702",400,40,2.4,1,4,0,0,"rlassoEffect.ds",TRUE,-0.00529165521442243,0.591102322262813,0.590830394482219,0,0.552795733213411,0.066,NA,NA,NA,NA
"703",400,40,2.4,1,4,0,0,"stability",TRUE,-0.00131756269100749,0.603677316440074,0.603376840832783,0,0.539057008647121,0.084,0.986,0.67815,0.475,0.925
"704",400,40,2.4,1,4,0,0,"target",FALSE,0.00274877014798145,0.152548885551315,0.152497367379872,0,0.146370023504777,0.056,NA,NA,NA,NA
"705",400,40,2.4,1,4,0,0,"unwanted.only",FALSE,0.837126790088971,0.409696667361013,0.931914572572045,0,0.382321077356146,0.592,NA,NA,NA,NA
"706",400,40,2.4,1,4,1,0,"SignifReg",FALSE,-0.149517106955325,0.265140262128468,0.304276887908433,0,0.254724422688915,0.081,0.033,0.0628,0.05,0.075
"707",400,40,2.4,1,4,1,0,"SignifReg.DS",TRUE,-0.556807728211096,0.321430224210455,0.642844396290851,0,0.308908280150429,0.438,1,0.178175,0.15,0.2
"708",400,40,2.4,1,4,1,0,"glmnet",FALSE,-0.310202610865664,0.417827070073467,0.520221626630003,0,0.26434420792908,0.341,0.228,0.2215,0.075,0.35
"709",400,40,2.4,1,4,1,0,"glmnet.DS",TRUE,-0.571318743646872,0.327805005646653,0.658599857612736,0,0.310914064686841,0.46,1,0.455375,0.35,0.55
"710",400,40,2.4,1,4,1,0,"lslx",FALSE,0.145201188102646,0.31236335757687,0.344320608323055,0,0.244097803645171,0.18,0.003,0.012625,0,0
"711",400,40,2.4,1,4,1,0,"lslx.DS",TRUE,0.00101630075264387,0.453219638041377,0.452994111587855,0,0.261373193463669,0.245,0.276,0.188475,0,0.475
"712",400,40,2.4,1,4,1,0,"none",FALSE,0.222464908521019,0.244281309931128,0.330309431513166,0,0.240515327622699,0.156,NA,NA,NA,NA
"713",400,40,2.4,1,4,1,0,"post_lslx",FALSE,0.143874121351451,0.315162920089857,0.346306369170447,0,0.245485549175282,0.183,NA,NA,NA,NA
"714",400,40,2.4,1,4,1,0,"post_lslx.DS",TRUE,0.101074554118805,0.332873115713862,0.347720825007943,0,0.248092355328945,0.179,NA,NA,NA,NA
"715",400,40,2.4,1,4,1,0,"regsem",FALSE,0.0669804063571894,0.325201094634642,0.33186800242776,0,0.246392980886874,0.146,0,0.019,0,0.025
"716",400,40,2.4,1,4,1,0,"regsem.DS",TRUE,-0.578341556026114,0.324646931375997,0.663150955551227,0,0.312448225297403,0.455,1,0.178575,0.15,0.2
"717",400,40,2.4,1,4,1,0,"rlassoEffect.ds",TRUE,-0.572155146293671,0.320694866413318,0.655823042883401,0,0.312912419953348,0.447,NA,NA,NA,NA
"718",400,40,2.4,1,4,1,0,"stability",TRUE,-0.57742571986174,0.329677197063033,0.664829924993546,0,0.309410780516962,0.467,1,0.6825,0.475,0.9375
"719",400,40,2.4,1,4,1,0,"target",FALSE,0.0112935575942574,0.277908685488949,0.277999188264751,0,0.273156605276061,0.052,NA,NA,NA,NA
"720",400,40,2.4,1,4,1,0,"unwanted.only",FALSE,-0.145718823339179,0.269491238825652,0.306246433042633,0,0.264301353933305,0.103,NA,NA,NA,NA
